Unnamed: 0,JKT,JKM,GRS,LT,LB,Category
6431,4,3,1,134,140,Sedang
6432,4,3,4,163,210,Mahal
6437,5,3,1,132,144,Sedang
6438,3,2,0,76,250,Sedang
6439,3,2,0,56,100,Murah
6440,5,1,0,100,120,Murah
6442,4,3,1,246,140,Sedang
6445,7,5,2,286,350,Mahal
6447,3,2,2,411,300,Mahal
6448,4,3,1,252,210,Mahal
6449,4,3,2,200,250,Mahal
6450,4,3,1,250,380,Murah
6451,3,1,1,411,300,Mahal
6453,4,3,2,327,460,Mahal
6454,3,2,0,97,140,Sedang
6456,3,3,2,274,250,Mahal
6458,4,3,1,78,100,Sedang
6460,5,4,1,181,207,Mahal
6461,3,3,0,165,180,Sedang
6463,6,2,2,183,180,Sedang
6466,1,1,1,42,40,Murah
6467,2,2,2,54,60,Murah
6469,2,1,2,60,60,Murah
6470,7,3,1,210,160,Sedang
6476,5,2,2,428,300,Mahal
6478,6,2,2,428,350,Mahal
6480,4,3,1,120,145,Sedang
6481,3,1,1,61,61,Murah
6484,3,3,0,100,175,Sedang
6487,6,4,2,426,210,Mahal
6488,2,2,0,45,45,Murah
6497,2,2,2,61,61,Murah
6499,6,4,3,621,400,Mahal
6500,4,4,0,104,60,Sedang
6501,4,3,1,288,250,Mahal
6502,3,2,0,220,120,Mahal
6503,4,3,1,135,180,Sedang
6505,3,3,1,165,200,Sedang
6507,4,2,3,435,350,Mahal
6509,4,5,1,237,203,Mahal
6510,3,2,0,107,135,Sedang
6511,4,4,1,247,450,Mahal
6512,2,1,0,31,93,Murah
6513,4,2,1,145,180,Sedang
6514,3,3,2,80,100,Sedang
6516,1,1,0,35,35,Murah
6517,4,4,1,230,210,Sedang
6518,4,3,0,78,100,Murah
6519,3,2,1,105,145,Sedang
6520,3,3,2,325,295,Mahal
6522,2,2,1,59,61,Murah
6525,8,3,2,210,185,Mahal
6526,4,3,1,255,275,Mahal
6534,4,3,1,269,300,Mahal
6537,2,1,0,142,90,Murah
6538,3,1,1,70,45,Murah
6540,6,4,0,42,140,Murah
6547,3,1,0,100,165,Sedang
6550,4,3,3,328,250,Mahal
6552,4,3,2,246,330,Mahal
6553,5,3,1,95,150,Sedang
6554,4,3,2,135,180,Sedang
6556,4,3,0,246,330,Mahal
6558,5,3,1,291,150,Mahal
6563,3,3,2,277,325,Mahal
6564,3,2,2,119,130,Sedang
6566,3,2,0,135,150,Sedang
6567,2,2,2,60,60,Murah
6569,5,4,4,440,420,Mahal
6576,5,5,6,398,200,Mahal
6577,3,2,1,135,150,Sedang
6579,4,4,5,325,450,Mahal
6582,4,1,1,100,165,Sedang
6583,7,2,0,49,145,Murah
6584,5,4,0,37,60,Murah
6589,3,3,0,165,180,Sedang
6592,3,3,1,160,200,Mahal
6593,4,4,0,300,500,Mahal
6594,4,4,2,250,350,Mahal
6598,3,2,1,84,110,Sedang
6599,6,2,2,428,350,Mahal
6600,3,3,0,157,180,Mahal
6601,3,3,0,195,320,Mahal
6602,3,2,1,98,80,Sedang
6603,3,3,2,124,140,Sedang
6604,3,3,2,115,130,Sedang
6605,3,3,2,182,235,Mahal
6606,4,1,2,210,160,Sedang
6608,5,3,1,250,250,Mahal
6609,6,4,4,335,510,Mahal
6610,3,3,0,80,180,Sedang
6612,4,2,2,475,280,Mahal
6613,5,3,2,98,145,Sedang
6614,5,2,0,85,150,Sedang
6615,5,7,4,498,300,Mahal
6616,3,2,2,119,130,Sedang
6617,4,2,3,520,250,Mahal
6621,4,3,2,595,310,Mahal
6622,3,2,0,105,118,Sedang
6623,3,2,1,85,115,Sedang
6624,6,3,1,118,250,Sedang
6625,4,5,1,126,100,Sedang
6626,5,6,2,498,300,Mahal
6627,5,4,1,89,193,Sedang
6628,4,4,2,250,350,Mahal
6629,2,1,1,33,66,Murah
6630,3,3,1,225,300,Mahal
6631,6,3,4,400,450,Mahal
6634,2,1,1,60,36,Murah
6635,4,4,2,151,200,Sedang
6637,3,3,2,80,80,Murah
6640,3,3,2,124,140,Sedang
6642,3,3,2,112,120,Sedang
6643,3,3,1,505,144,Mahal
6644,5,3,0,203,280,Mahal
6646,3,6,2,372,150,Mahal
6649,4,4,0,104,190,Sedang
6650,4,3,5,595,310,Mahal
6651,3,2,1,219,150,Sedang
6652,4,4,0,250,350,Mahal
6653,4,2,2,435,350,Mahal
6654,6,4,2,400,350,Mahal
6659,4,4,0,416,386,Mahal
6660,3,2,1,302,150,Mahal
6661,4,3,1,250,250,Mahal
6663,4,3,2,372,200,Mahal
6665,3,2,1,151,193,Sedang
6666,2,3,1,152,100,Sedang
6667,5,3,2,419,420,Mahal
6669,5,3,1,201,300,Sedang
6670,4,3,1,128,118,Sedang
6673,4,2,2,520,250,Mahal
6674,4,4,2,230,400,Mahal
6675,5,3,2,401,150,Sedang
6677,3,3,1,99,122,Sedang
6678,6,5,0,575,250,Mahal
6680,3,1,0,97,80,Sedang
6685,2,2,0,90,105,Sedang
6686,4,4,1,160,150,Sedang
6687,3,1,0,178,45,Murah
6688,1,1,0,336,127,Sedang
6690,2,2,0,96,80,Sedang
6691,5,3,1,515,472,Mahal
6692,4,4,2,550,350,Mahal
6693,2,2,0,81,183,Sedang
6694,5,5,2,405,400,Mahal
6696,3,2,0,190,220,Mahal
6697,4,4,2,366,410,Mahal
6698,5,3,2,340,250,Mahal
6700,5,3,0,500,400,Mahal
6701,4,4,2,300,500,Mahal
6702,5,3,0,401,150,Sedang
6703,3,2,1,98,140,Sedang
6704,3,3,0,227,320,Mahal
6708,4,4,1,194,280,Mahal
6709,3,3,3,511,150,Mahal
6710,5,4,0,616,240,Mahal
6712,4,3,1,215,250,Sedang
6713,4,3,0,150,401,Mahal
6714,6,5,2,336,340,Mahal
6715,4,4,2,250,350,Mahal
6717,8,4,2,572,472,Mahal
6718,6,3,0,108,190,Sedang
6720,3,2,1,415,300,Mahal
6721,7,4,0,605,500,Mahal
6723,5,4,2,621,400,Mahal
6724,5,3,0,400,300,Mahal
6726,6,3,1,168,170,Sedang
6728,7,2,3,421,250,Mahal
6730,4,3,2,203,302,Mahal
6731,5,4,4,203,302,Mahal
6732,3,2,0,115,140,Sedang
6733,5,4,0,372,162,Sedang
6736,5,4,0,413,300,Mahal
6737,5,5,3,275,400,Mahal
6739,5,4,4,500,500,Mahal
6742,4,4,0,460,300,Sedang
6747,5,3,1,233,200,Sedang
6748,4,3,1,300,250,Mahal
6749,3,3,1,251,145,Sedang
6750,5,6,4,498,300,Mahal
6751,3,1,0,56,112,Murah
6752,3,2,1,100,80,Murah
6753,3,3,0,380,220,Mahal
6754,4,2,0,285,300,Mahal
6756,3,2,0,151,193,Sedang
6758,5,3,6,600,350,Mahal
6759,4,3,2,159,263,Sedang
6760,3,3,2,120,200,Sedang
6765,3,3,2,121,157,Sedang
6766,2,2,0,187,170,Sedang
6767,5,3,2,98,147,Sedang
6768,3,4,2,324,250,Mahal
6769,2,2,0,72,65,Murah
6771,4,3,1,361,245,Sedang
6774,6,2,0,146,120,Mahal
6776,2,1,1,140,75,Sedang
6778,4,3,0,240,200,Mahal
6779,4,3,0,286,200,Mahal
6780,3,3,1,105,140,Sedang
6781,4,4,2,227,320,Mahal
6782,5,4,0,268,300,Sedang
6783,3,2,1,140,170,Sedang
6785,5,4,0,621,400,Mahal
6787,5,4,2,490,300,Mahal
6788,5,3,0,300,250,Mahal
6793,7,5,0,333,275,Mahal
6795,5,3,1,95,150,Sedang
6797,4,3,0,99,180,Sedang
6798,3,2,1,225,138,Sedang
6799,3,3,0,182,250,Mahal
6800,5,3,1,252,250,Mahal
6801,5,3,2,361,230,Sedang
6805,5,3,4,402,450,Mahal
6807,3,3,1,128,150,Sedang
6811,3,2,3,256,212,Mahal
6818,3,1,1,238,178,Mahal
6819,7,5,1,226,382,Mahal
6823,4,2,5,413,360,Mahal
6827,3,2,0,312,125,Mahal
6832,4,4,2,157,210,Sedang
6835,6,2,0,215,150,Mahal
6847,3,3,0,312,125,Mahal
6856,6,6,2,334,450,Mahal
6857,3,1,0,280,250,Mahal
6859,3,3,1,187,185,Sedang
6865,4,3,2,205,180,Mahal
6880,6,2,3,215,150,Mahal
6885,6,3,3,212,150,Mahal
6886,6,3,0,215,150,Mahal
6897,5,5,0,170,300,Sedang
6898,4,4,0,153,167,Sedang
6902,6,3,0,212,150,Mahal
6906,3,3,1,220,150,Mahal
6910,4,3,3,312,125,Mahal
6916,6,3,3,212,150,Mahal
6928,3,1,1,148,140,Mahal
6932,2,1,0,213,110,Mahal
6936,3,2,0,238,200,Mahal
6958,3,1,0,280,250,Mahal
6983,3,1,0,187,155,Murah
6984,6,5,2,252,450,Mahal
6985,6,3,2,212,150,Mahal
6988,3,2,0,312,125,Mahal
6989,3,2,3,252,200,Sedang
6992,4,3,0,84,180,Sedang
6999,4,3,0,42,126,Murah
7006,5,3,3,252,450,Mahal
7035,3,1,2,300,150,Mahal
7040,8,4,0,104,130,Mahal
7041,8,2,0,176,276,Mahal
7058,4,2,0,178,230,Sedang
7059,4,2,1,128,96,Murah
7060,2,1,1,72,45,Murah
7062,2,2,2,223,100,Murah
7063,3,1,1,75,80,Murah
7064,2,1,1,60,24,Murah
7065,4,3,0,435,283,Mahal
7066,3,2,0,60,120,Murah
7067,5,3,1,145,200,Sedang
7068,2,1,1,80,54,Murah
7069,3,2,5,245,103,Sedang
7070,2,1,1,94,70,Murah
7071,5,3,1,138,100,Murah
7072,3,2,2,116,116,Sedang
7073,2,1,1,60,40,Murah
7074,3,2,1,58,50,Murah
7075,1,1,1,60,45,Murah
7076,6,3,1,192,300,Sedang
7077,2,1,1,84,54,Murah
7080,5,3,2,140,130,Murah
7081,3,2,1,145,100,Sedang
7082,2,2,1,75,70,Murah
7083,3,1,1,84,65,Murah
7084,3,2,1,100,48,Murah
7085,3,2,4,420,150,Sedang
7087,3,2,1,149,100,Murah
7088,1,1,1,60,45,Murah
7089,6,5,1,192,300,Sedang
7090,3,1,0,140,82,Murah
7091,2,1,0,60,40,Murah
7092,3,1,1,220,86,Murah
7093,3,1,1,90,90,Murah
7094,4,2,1,242,140,Murah
7095,2,1,1,72,45,Murah
7098,3,1,1,70,82,Murah
7101,2,2,1,96,72,Murah
7102,2,1,1,72,45,Murah
7104,2,1,1,101,36,Murah
7108,2,2,2,215,150,Murah
7109,2,2,1,189,60,Murah
7110,4,3,2,144,250,Sedang
7111,6,2,1,132,123,Sedang
7112,2,1,1,99,49,Murah
7115,3,2,1,86,146,Murah
7116,2,1,0,72,45,Murah
7117,2,1,1,36,60,Murah
7118,2,1,1,93,80,Murah
7121,3,1,1,220,86,Murah
7123,2,1,1,72,45,Murah
7124,4,3,2,133,140,Sedang
7126,2,2,1,48,50,Murah
7128,4,2,1,133,200,Murah
7129,3,2,1,83,98,Murah
7130,5,3,1,138,100,Murah
7131,2,1,1,154,90,Murah
7132,4,2,1,150,200,Sedang
7133,2,1,0,112,48,Murah
7134,2,1,1,86,55,Murah
7135,2,2,1,87,100,Murah
7136,2,1,1,98,80,Murah
7139,4,3,2,132,160,Murah
7140,3,2,2,155,170,Sedang
7141,3,2,1,125,96,Sedang
7142,3,2,3,201,170,Sedang
7143,3,2,1,70,50,Murah
7144,2,1,0,119,45,Murah
7145,4,3,1,140,230,Sedang
7146,2,1,1,66,50,Murah
7147,2,1,1,80,60,Murah
7149,7,4,1,281,300,Sedang
7150,2,1,1,140,45,Murah
7151,2,1,1,96,55,Murah
7152,4,2,2,165,192,Sedang
7153,3,3,0,140,101,Sedang
7154,2,1,0,154,60,Murah
7155,3,2,1,64,60,Murah
7157,2,1,0,154,80,Murah
7158,4,3,0,138,138,Sedang
7159,6,2,1,200,360,Sedang
7160,4,3,0,133,140,Sedang
7161,3,2,1,82,55,Murah
7163,2,1,1,66,60,Murah
7164,4,3,2,435,283,Sedang
7165,2,2,1,60,70,Murah
7166,2,1,1,72,45,Murah
7167,2,2,2,125,100,Murah
7168,7,4,2,358,176,Sedang
7169,2,1,1,85,45,Murah
7170,2,1,1,100,70,Murah
7172,2,1,1,120,55,Murah
7173,5,3,3,265,250,Sedang
7174,2,1,1,65,40,Murah
7175,2,1,0,120,90,Murah
7176,6,6,5,481,380,Mahal
7177,2,1,1,78,58,Murah
7181,5,2,2,157,120,Sedang
7183,2,1,1,69,40,Murah
7191,3,1,1,70,100,Murah
7192,2,1,1,70,50,Murah
7193,2,1,1,128,83,Murah
7194,5,2,1,245,300,Mahal
7195,2,1,1,60,45,Murah
7196,2,1,1,62,45,Murah
7197,2,1,1,120,90,Murah
7198,2,1,1,60,36,Murah
7200,4,2,0,185,200,Sedang
7201,5,3,0,160,140,Sedang
7202,2,1,1,60,42,Murah
7204,2,1,1,60,36,Murah
7205,4,2,1,160,112,Sedang
7206,2,1,1,64,52,Murah
7207,3,1,0,74,50,Murah
7208,3,2,1,57,50,Murah
7209,3,2,1,114,70,Murah
7211,2,2,0,145,100,Sedang
7218,2,2,1,154,60,Murah
7219,2,1,0,84,45,Murah
7220,2,1,1,145,100,Sedang
7221,4,3,0,157,192,Sedang
7223,6,3,0,235,105,Sedang
7224,2,2,1,70,50,Murah
7225,2,1,0,100,36,Murah
7226,5,3,3,415,183,Sedang
7227,3,2,5,600,150,Sedang
7228,2,1,0,72,52,Murah
7229,3,2,1,63,60,Murah
7230,4,3,1,187,200,Murah
7232,2,1,1,60,42,Murah
7233,6,2,1,246,200,Sedang
7234,3,3,0,192,90,Sedang
7235,2,1,1,76,42,Murah
7236,3,1,2,150,120,Sedang
7237,2,2,1,105,45,Murah
7238,3,2,2,125,90,Sedang
7239,2,2,0,70,110,Murah
7240,3,3,2,192,150,Sedang
7242,3,2,1,315,150,Sedang
7243,3,2,0,145,100,Sedang
7244,2,1,2,160,85,Murah
7245,4,3,1,117,140,Sedang
7246,3,3,3,440,200,Sedang
7247,2,1,1,72,50,Murah
7248,4,2,1,107,200,Murah
7250,4,2,0,123,110,Murah
7252,3,1,0,80,128,Murah
7253,2,1,1,72,40,Murah
7257,3,4,3,300,280,Sedang
7258,3,1,0,119,100,Murah
7259,3,1,1,108,70,Murah
7260,2,1,1,62,36,Murah
7261,2,2,1,44,112,Murah
7262,6,3,8,473,250,Mahal
7263,2,2,0,48,50,Murah
7264,2,1,1,86,45,Murah
7265,3,2,1,58,50,Murah
7267,2,1,1,65,45,Murah
7268,3,1,1,72,50,Murah
7269,2,1,1,72,45,Murah
7270,2,2,0,72,100,Murah
7271,6,2,2,154,120,Sedang
7272,1,1,1,62,26,Murah
7274,2,2,0,90,84,Murah
7278,3,3,2,140,101,Sedang
7279,2,1,1,72,40,Murah
7281,2,1,1,77,54,Murah
7282,3,2,1,85,120,Murah
7283,2,1,0,78,54,Murah
7287,3,3,0,270,350,Mahal
7288,6,4,2,180,250,Sedang
7289,4,3,0,120,200,Murah
7290,4,4,2,170,400,Mahal
7291,2,1,1,102,51,Murah
7292,6,7,1,294,350,Mahal
7294,4,3,0,160,140,Sedang
7296,4,3,1,121,200,Murah
7299,3,4,0,303,326,Mahal
7300,5,3,3,281,150,Mahal
7301,3,2,1,124,160,Sedang
7302,3,2,0,215,170,Sedang
7303,7,6,2,282,550,Mahal
7304,3,3,0,90,130,Sedang
7305,4,2,0,160,230,Sedang
7306,3,1,0,123,85,Sedang
7307,3,3,2,105,130,Sedang
7308,3,3,0,100,218,Sedang
7309,2,2,1,96,130,Sedang
7310,4,2,1,125,130,Sedang
7311,4,3,2,180,150,Sedang
7312,5,3,3,375,290,Mahal
7313,3,2,1,160,140,Sedang
7314,3,2,0,105,80,Sedang
7315,6,3,2,375,290,Mahal
7316,2,3,1,180,135,Sedang
7323,2,3,0,180,135,Sedang
7324,3,2,2,180,180,Sedang
7325,3,3,0,135,119,Sedang
7327,3,2,0,83,140,Sedang
7328,3,3,1,132,250,Sedang
7330,3,2,1,200,260,Sedang
7331,6,3,0,407,210,Mahal
7334,2,1,2,220,220,Mahal
7337,7,3,0,225,250,Sedang
7338,5,4,0,319,400,Mahal
7340,7,2,2,212,150,Sedang
7341,7,4,1,321,482,Sedang
7342,3,2,0,160,140,Sedang
7345,3,3,0,205,180,Sedang
7346,4,3,0,211,200,Sedang
7347,6,3,3,375,287,Mahal
7350,5,4,0,300,375,Mahal
7351,3,2,0,300,100,Sedang
7352,4,2,1,180,200,Sedang
7353,4,2,0,132,200,Sedang
7355,4,2,1,407,210,Mahal
7356,4,3,0,120,200,Sedang
7357,2,1,1,72,40,Murah
7358,3,1,1,407,250,Mahal
7359,3,3,0,242,400,Mahal
7360,2,2,0,144,180,Sedang
7362,4,3,1,180,300,Mahal
7364,4,3,1,191,170,Sedang
7365,4,2,2,124,224,Sedang
7370,5,3,3,375,290,Mahal
7371,4,3,2,170,250,Sedang
7372,4,3,1,170,300,Sedang
7373,5,3,2,220,285,Mahal
7374,6,4,2,220,280,Mahal
7376,4,2,0,148,200,Sedang
7377,4,4,0,200,240,Sedang
7378,3,2,0,160,140,Sedang
7379,4,4,0,140,230,Sedang
7380,4,3,0,252,500,Mahal
7381,3,2,2,160,200,Sedang
7382,4,3,0,100,80,Murah
7383,4,2,0,253,150,Sedang
7384,4,5,1,483,204,Mahal
7386,3,2,0,144,220,Mahal
7387,3,2,2,220,170,Sedang
7388,4,3,1,120,200,Murah
7391,2,1,1,91,48,Sedang
7393,3,2,0,87,150,Sedang
7394,3,3,4,450,303,Sedang
7395,3,2,1,150,135,Sedang
7396,5,4,1,250,270,Sedang
7397,2,2,0,136,98,Sedang
7398,7,4,2,282,425,Mahal
7399,4,3,0,180,100,Sedang
7400,3,2,0,150,280,Murah
7401,3,3,0,90,130,Murah
7402,4,3,0,102,160,Sedang
7403,4,4,1,250,330,Sedang
7404,4,4,0,96,170,Sedang
7405,3,1,1,132,100,Sedang
7407,7,7,1,220,500,Mahal
7408,4,4,1,180,200,Sedang
7409,4,1,0,221,320,Sedang
7410,3,2,1,180,120,Sedang
7411,2,2,3,184,150,Sedang
7412,5,3,1,375,287,Mahal
7413,4,3,0,150,110,Sedang
7414,2,1,0,177,140,Sedang
7415,4,2,0,289,400,Mahal
7416,3,2,2,223,100,Sedang
7417,3,2,1,162,176,Sedang
7419,4,2,2,162,176,Sedang
7420,3,3,0,180,135,Sedang
7421,4,2,0,182,150,Sedang
7422,3,2,1,275,180,Sedang
7423,3,2,0,154,70,Sedang
7424,3,2,5,154,70,Sedang
7425,8,4,8,550,230,Mahal
7426,3,3,1,270,350,Mahal
7429,3,3,2,135,119,Sedang
7430,4,3,0,180,150,Sedang
7438,4,4,2,125,140,Sedang
7439,6,4,1,318,400,Mahal
7440,3,2,2,223,100,Sedang
7441,4,3,2,180,225,Sedang
7442,3,2,0,180,150,Sedang
7443,2,2,0,154,70,Sedang
7444,2,1,0,102,70,Murah
7446,5,3,1,180,180,Sedang
7447,4,3,1,200,150,Sedang
7448,2,1,1,40,30,Murah
7449,3,2,0,42,120,Murah
7450,5,4,2,407,210,Mahal
7451,3,2,2,200,260,Sedang
7452,3,4,3,246,312,Mahal
7456,2,3,1,90,145,Sedang
7457,4,4,1,180,250,Sedang
7458,3,2,0,140,100,Sedang
7459,5,4,1,300,375,Mahal
7462,3,2,4,421,165,Sedang
7463,3,2,0,184,150,Sedang
7464,4,2,2,140,70,Murah
7465,3,2,0,160,150,Sedang
7466,5,4,2,157,258,Sedang
7468,3,3,0,121,120,Sedang
7469,6,7,2,294,350,Mahal
7470,5,5,1,180,200,Sedang
7471,4,2,0,148,200,Sedang
7472,4,1,1,156,100,Sedang
7473,3,2,2,92,90,Sedang
7474,4,3,1,160,250,Sedang
7475,4,1,2,160,160,Sedang
7476,3,3,1,202,300,Mahal
7477,2,2,1,177,121,Sedang
7482,5,3,3,375,290,Mahal
7483,3,2,1,160,140,Sedang
7484,3,2,2,184,150,Sedang
7485,4,3,2,300,280,Mahal
7486,8,4,1,321,482,Sedang
7487,4,2,0,180,200,Sedang
7489,3,3,2,220,150,Mahal
7490,3,3,0,180,160,Sedang
7491,3,2,1,129,220,Sedang
7494,4,2,1,143,80,Sedang
7496,4,3,1,130,218,Sedang
7497,4,3,1,120,200,Sedang
7498,3,1,2,132,100,Sedang
7499,3,2,0,54,180,Sedang
7500,7,4,3,300,300,Mahal
7504,4,2,0,113,116,Sedang
7505,2,2,0,105,80,Sedang
7506,3,1,0,144,100,Murah
7510,2,2,0,77,76,Sedang
7511,2,2,0,92,90,Sedang
7512,3,2,0,95,95,Sedang
7513,3,2,0,101,109,Sedang
7515,6,4,0,182,145,Sedang
7517,3,3,2,280,320,Mahal
7519,3,2,0,140,80,Sedang
7520,4,4,3,250,300,Mahal
7521,3,2,2,160,140,Sedang
7524,3,3,0,115,265,Mahal
7525,2,1,1,269,227,Sedang
7528,3,4,1,303,326,Mahal
7529,4,4,1,262,210,Sedang
7532,3,3,1,200,180,Sedang
7533,3,1,0,110,140,Sedang
7534,3,1,0,146,120,Sedang
7535,3,2,0,303,326,Mahal
7536,4,2,1,160,120,Sedang
7537,5,2,1,192,280,Sedang
7538,3,2,1,160,120,Sedang
7539,5,2,1,154,200,Sedang
7540,4,3,1,140,200,Sedang
7542,2,2,0,180,100,Sedang
7543,3,2,0,217,150,Sedang
7545,5,3,1,203,190,Mahal
7546,4,3,0,180,150,Sedang
7547,4,3,4,289,210,Mahal
7548,4,4,1,180,200,Sedang
7549,3,2,1,297,200,Sedang
7550,7,3,4,330,400,Mahal
7551,3,2,1,287,150,Sedang
7552,4,3,0,180,160,Sedang
7553,3,1,1,287,120,Sedang
7556,2,1,1,105,85,Sedang
7558,4,6,6,373,240,Mahal
7559,2,2,1,154,130,Sedang
7564,3,2,1,600,400,Mahal
7568,4,2,2,173,340,Sedang
7571,2,2,0,115,210,Sedang
7572,3,2,1,180,200,Sedang
7573,4,2,0,91,120,Murah
7575,3,2,0,215,170,Sedang
7576,3,1,2,220,180,Mahal
7577,5,4,2,218,260,Sedang
7578,2,2,0,98,140,Sedang
7580,2,2,0,180,90,Sedang
7581,3,2,1,100,218,Sedang
7582,4,2,3,211,200,Sedang
7583,4,3,0,160,140,Sedang
7584,4,2,0,113,250,Sedang
7585,2,1,0,102,70,Sedang
7588,3,2,4,154,70,Sedang
7589,3,3,1,242,400,Mahal
7591,4,3,0,121,200,Murah
7595,2,2,2,140,80,Sedang
7596,7,5,2,420,300,Mahal
7599,4,2,1,113,116,Sedang
7600,4,4,0,170,400,Mahal
7601,3,1,1,180,120,Sedang
7602,3,2,1,128,111,Murah
7603,3,2,0,110,90,Murah
7606,6,3,3,375,290,Mahal
7607,5,3,3,375,290,Mahal
7608,4,2,0,200,180,Sedang
